round_epochs,val_loss,val_mse,val_mae,loss,mse,mae,lr,activation,batch_size,dropout,layer_1_node,layer_2_node,layer_3_node,learning_rate,losses,lr_reduce_rate
430,0.0023057865392830637,0.0023057865910232067,0.03446098789572716,0.001320822644765515,0.0013208226,0.026585463,3.051758e-08,relu,64,0.0,50,400,300,0.0001,mean_squared_error,0.5
292,0.0021754141845222977,0.002175414003431797,0.035623133182525635,0.0018037750176806873,0.0018037749,0.032206953,1.953125e-06,elu,64,0.0,100,200,50,0.01,mean_squared_error,0.5
204,0.0012099773416088687,0.0012099773157387972,0.02511829510331154,0.000616474613123733,0.00061647454,0.018133497,1.0000001e-10,relu,16,0.0,200,300,50,0.0001,mean_squared_error,0.1
436,0.002725438214838505,0.002725438214838505,0.03912131488323212,0.002101874991713202,0.002101875,0.034079194,6.103516e-08,relu,128,0.0,50,50,300,0.0001,mean_squared_error,0.5
261,0.003161447821184993,0.003161447821184993,0.04191519692540169,0.002824777636439119,0.0028247777,0.03972924,1.0000001e-11,elu,128,0.0,200,50,200,0.01,mean_squared_error,0.1
217,0.0018077353791644175,0.0018077354179695249,0.03165428712964058,0.0010139942594413643,0.0010139943,0.023444572,1e-15,relu,32,0.0,50,200,200,0.1,mean_squared_error,0.01
219,0.0015937983989715576,0.0015937982825562358,0.02952847257256508,0.0009694605870999256,0.0009694605,0.023513174,6.561e-08,elu,16,0.0,200,50,300,0.0001,mean_squared_error,0.3
325,0.002125289032442702,0.0021252890583127737,0.03506140038371086,0.001618341537340431,0.0016183417,0.030340854,5.9049e-09,elu,64,0.0,50,100,400,0.01,mean_squared_error,0.3
271,0.0013022398731360834,0.001302239834330976,0.02699378877878189,0.0008758192807051565,0.0008758193,0.022633748,1.0000001e-27,elu,16,0.0,400,400,50,0.01,mean_squared_error,0.001
338,0.0023343892664545113,0.0023343891371041536,0.03604589402675629,0.0014476280458521017,0.001447628,0.028154563,1.00000015e-14,relu,64,0.0,50,100,300,0.01,mean_squared_error,0.1
263,0.003217668505385518,0.003217668505385518,0.04317985475063324,0.0026512954157785836,0.0026512952,0.038920533,1e-19,relu,128,0.0,400,200,400,0.1,mean_squared_error,0.01
222,0.002812510821968317,0.002812510821968317,0.04038945958018303,0.0022076763556486815,0.0022076762,0.036073405,1e-18,elu,64,0.0,50,50,300,0.0001,mean_squared_error,0.001
326,0.0011024664337229398,0.0011024664854630828,0.024512968957424164,0.0006026280556103314,0.0006026281,0.018459223,4.882813e-07,elu,16,0.0,200,200,50,0.001,mean_squared_error,0.5
270,0.0017427570548736388,0.001742757041938603,0.030766837298870087,0.0010083701952601379,0.0010083702,0.023410035,1.0000001e-24,relu,32,0.0,50,200,200,0.01,mean_squared_error,0.001
224,0.001015541337740918,0.0010155413765460253,0.02310911752283573,0.00034231889261820606,0.00034231885,0.013464108,1.0000001e-10,relu,16,0.0,400,200,400,0.01,mean_squared_error,0.1
244,0.0012663974064505762,0.0012663973029702902,0.026155347004532814,0.0007070124655602227,0.00070701254,0.019884925,1.0000001e-10,elu,16,0.0,300,100,300,0.001,mean_squared_error,0.1
284,0.0011514846183773545,0.0011514845537021756,0.025785978883504868,0.0005356717444564624,0.0005356717,0.017108342,6.561e-08,elu,16,0.0,100,400,100,0.001,mean_squared_error,0.3
229,0.0014769707858148548,0.0014769707340747118,0.028254184871912003,0.0010835098471155976,0.0010835099,0.025289914,1e-15,elu,32,0.0,400,400,100,0.001,mean_squared_error,0.01
237,0.002467461292528444,0.00246746139600873,0.03700484335422516,0.0020373408570943685,0.0020373408,0.033944216,1.0000001e-10,relu,64,0.0,300,50,50,0.001,mean_squared_error,0.1
311,0.0013286559066424768,0.0013286559842526913,0.02692294865846634,0.0008469062913180187,0.00084690633,0.021320539,1.0000001e-10,relu,64,0.0,200,400,50,0.001,mean_squared_error,0.1
225,0.0019191956509732539,0.001919195638038218,0.03403611481189728,0.001331875442724524,0.0013318756,0.02792287,1e-18,relu,64,0.0,300,400,100,0.001,mean_squared_error,0.001
300,0.00179631477739248,0.001796314725652337,0.030951209366321564,0.001051798168384119,0.0010517981,0.023918334,2.1870001e-07,relu,64,0.0,50,300,200,0.1,mean_squared_error,0.3
293,0.0017591712530702353,0.0017591712530702353,0.03146041929721832,0.0011396495325453116,0.0011396495,0.025149545,2.1870001e-07,relu,64,0.0,50,400,50,0.001,mean_squared_error,0.3
258,0.0014668437522939509,0.0014668437652289867,0.028093507513403893,0.0008980927753517538,0.0008980928,0.02309588,1.0000001e-24,elu,16,0.0,300,400,100,0.0001,mean_squared_error,0.001
334,0.0014755501308374936,0.0014755501179024577,0.028566518798470497,0.0009620092117236318,0.00096200925,0.02279516,1.9683e-08,relu,64,0.0,400,100,200,0.1,mean_squared_error,0.3
324,0.0012801139511995846,0.0012801139382645488,0.02673151344060898,0.0006044169683357544,0.000604417,0.018507516,9.765625e-07,elu,16,0.0,100,300,50,0.0001,mean_squared_error,0.5
394,0.0026253836695104837,0.0026253836695104837,0.038360778242349625,0.002102407245284579,0.0021024072,0.03435481,1.594323e-10,relu,128,0.0,400,400,200,0.0001,mean_squared_error,0.3
266,0.0021823711382846036,0.0021823709830641747,0.03500648960471153,0.0015744312102050518,0.0015744311,0.029572066,1.0000001e-24,relu,64,0.0,100,400,50,0.1,mean_squared_error,0.001
224,0.0019436085389720069,0.0019436085131019354,0.03319375216960907,0.0015496977860966809,0.0015496977,0.029860321,1e-15,elu,32,0.0,100,400,50,0.001,mean_squared_error,0.01
242,0.00152763359559079,0.0015276335179805756,0.02895430661737919,0.0009930394666060527,0.0009930396,0.023862915,1.0000001e-24,elu,16,0.0,50,300,400,0.001,mean_squared_error,0.001
281,0.001160312715607385,0.0011603127932175994,0.02646597847342491,0.0002465019784280247,0.00024650194,0.01128283,3.90625e-06,elu,16,0.0,400,300,200,0.0001,mean_squared_error,0.5
258,0.0010683719430946642,0.0010683719301596284,0.024259990081191063,0.00043173053271407003,0.0004317306,0.015295592,6.561e-08,relu,16,0.0,200,50,50,0.001,mean_squared_error,0.3
286,0.0025555205065757036,0.0025555205065757036,0.037866849452257156,0.002239963127520643,0.0022399633,0.0357351,1e-15,elu,128,0.0,400,50,100,0.0001,mean_squared_error,0.01
220,0.0024508670386340884,0.0024508670903742313,0.03718273341655731,0.001973591030813243,0.0019735908,0.03373066,1e-15,elu,64,0.0,100,50,100,0.1,mean_squared_error,0.01
335,0.0025285957381129265,0.0025285957381129265,0.037763435393571854,0.002196914346662359,0.0021969143,0.035531726,1.0000001e-12,elu,128,0.0,200,100,50,0.001,mean_squared_error,0.1
234,0.0011452808200071256,0.00114528089761734,0.02372889034450054,0.00037608533709439104,0.0003760853,0.013762559,7.29e-07,relu,32,0.0,400,400,400,0.001,mean_squared_error,0.3
259,0.001406087915206121,0.0014060880057513714,0.026926852762699127,0.0003131212795557994,0.00031312136,0.012660893,7.8125e-06,elu,16,0.0,50,300,400,0.1,mean_squared_error,0.5
263,0.0015948889000962179,0.0015948889777064323,0.029752787202596664,0.0010454739638708671,0.001045474,0.024449373,6.561e-08,elu,32,0.0,300,50,400,0.01,mean_squared_error,0.3
372,0.0026641490403562784,0.0026641490403562784,0.03862976282835007,0.0019559367455402824,0.0019559367,0.033002626,5.9049e-09,relu,128,0.0,100,100,400,0.0001,mean_squared_error,0.3
252,0.0014726733012745778,0.0014726733788847923,0.027645140886306763,0.000609113253447056,0.00060911325,0.018448465,1.5625e-05,relu,32,0.0,100,50,200,0.1,mean_squared_error,0.5
292,0.0014991033563597335,0.001499103382229805,0.028724929317831993,0.0008634179707245199,0.0008634179,0.02172479,6.561e-08,relu,64,0.0,200,300,300,0.0001,mean_squared_error,0.3
257,0.0012502135165656607,0.0012502134777605534,0.026533931493759155,0.0007862855027128022,0.00078628544,0.020939983,1.0000001e-24,relu,32,0.0,300,50,200,0.1,mean_squared_error,0.001
243,0.0025401030563645894,0.0025401031598448753,0.03806730732321739,0.0019098485753265126,0.0019098485,0.032930735,1.0000001e-27,relu,32,0.0,50,50,50,0.1,mean_squared_error,0.001
216,0.0010110556354953183,0.0010110556613653898,0.023071927949786186,0.00044803645916851063,0.00044803647,0.015361058,1.0000001e-10,relu,16,0.0,400,300,400,0.0001,mean_squared_error,0.1
261,0.0016785790729853842,0.0016785790212452412,0.03111661784350872,0.0012031563556233764,0.0012031563,0.026458362,1.0000001e-24,elu,32,0.0,200,50,400,0.0001,mean_squared_error,0.001
276,0.0010819404851645231,0.0010819403687492013,0.024579478427767754,0.0006893724612920687,0.00068937236,0.01970205,1.0000001e-24,relu,16,0.0,200,100,50,0.01,mean_squared_error,0.001
257,0.0016927805522249804,0.0016927806427702308,0.03099476918578148,0.0011329808924492228,0.0011329809,0.02555974,1.9683e-08,elu,32,0.0,300,400,200,0.1,mean_squared_error,0.3
259,0.0019710779500504336,0.0019710781052708626,0.0335121750831604,0.00148750253720209,0.0014875025,0.029247059,6.561e-08,elu,64,0.0,300,400,400,0.01,mean_squared_error,0.3
259,0.0023373915399942133,0.0023373914882540703,0.035858575254678726,0.0015663491863745767,0.0015663493,0.029495513,1.9683e-08,elu,32,0.0,50,300,400,0.001,mean_squared_error,0.3
279,0.00327345822006464,0.00327345822006464,0.042767975479364395,0.002655985469224854,0.0026559855,0.038535934,1e-19,relu,128,0.0,50,300,50,0.1,mean_squared_error,0.01
334,0.002221406437456608,0.002221406437456608,0.03535231202840805,0.0019493341421261661,0.001949334,0.03342031,9.765625e-07,elu,128,0.0,400,300,200,0.001,mean_squared_error,0.5
197,0.003522413782775402,0.003522413782775402,0.04514959454536438,0.00313672008619548,0.0031367203,0.042932596,1e-18,relu,128,0.0,300,50,100,0.01,mean_squared_error,0.001
300,0.0023318710478229653,0.002331871073693037,0.036103833466768265,0.0014501938888675466,0.0014501938,0.02827431,1.9683e-08,relu,64,0.0,50,200,100,0.001,mean_squared_error,0.3
426,0.0022141714580357075,0.0022141714580357075,0.03523688018321991,0.0012054253471841182,0.0012054254,0.025566068,2.4414064e-07,relu,64,0.0,50,50,300,0.001,mean_squared_error,0.5
222,0.0011784668830740782,0.0011784668313339353,0.025529438629746437,0.0007291391646566385,0.000729139,0.020199202,1e-17,relu,16,0.0,300,50,300,0.0001,mean_squared_error,0.01
186,0.003576228627935052,0.003576228627935052,0.045228734612464905,0.0030765312265407445,0.0030765312,0.04267775,1e-18,elu,128,0.0,300,100,300,0.0001,mean_squared_error,0.001
475,0.0023903194814920425,0.0023903194814920425,0.036942027509212494,0.002096154768204148,0.0020961547,0.03488279,1.525879e-08,elu,128,0.0,200,200,50,0.1,mean_squared_error,0.5
259,0.0032338176388293505,0.0032338176388293505,0.04217983037233353,0.002589261342083739,0.0025892616,0.038416345,1e-15,relu,128,0.0,50,300,100,0.01,mean_squared_error,0.01
379,0.002236657775938511,0.002236657775938511,0.03561132773756981,0.001656517221968087,0.001656517,0.030530192,2.4414064e-07,relu,128,0.0,400,300,400,0.1,mean_squared_error,0.5
244,0.002196835069399741,0.002196835121139884,0.035572510212659836,0.001757271751954374,0.0017572717,0.031850662,1.0000001e-10,elu,64,0.0,200,300,200,0.1,mean_squared_error,0.1
191,0.003834300907328725,0.003834300907328725,0.046830542385578156,0.0031787729771326173,0.003178773,0.042727638,1e-15,relu,128,0.0,50,100,100,0.1,mean_squared_error,0.001
281,0.001498083635750744,0.0014980837004259229,0.028957417234778404,0.0010121289694702072,0.0010121288,0.023456354,1e-15,relu,64,0.0,200,100,300,0.001,mean_squared_error,0.01
232,0.0013987800856638285,0.0013987800339236856,0.028727229684591293,0.0009372700540699947,0.0009372701,0.022901852,1e-15,relu,32,0.0,200,50,50,0.0001,mean_squared_error,0.01
238,0.002219711689071523,0.0022197116632014513,0.034987110644578934,0.001776774400827762,0.0017767743,0.031499784,1e-19,relu,64,0.0,400,300,200,0.01,mean_squared_error,0.01
253,0.0013331195546521081,0.0013331195805221796,0.027047591283917427,0.0007416905749682047,0.0007416906,0.020173723,1e-15,relu,32,0.0,200,300,50,0.001,mean_squared_error,0.01
271,0.0023300093598663807,0.0023300093598663807,0.03634674847126007,0.00199220584476268,0.0019922059,0.033781353,2.1870001e-07,elu,128,0.0,400,200,200,0.01,mean_squared_error,0.3
456,0.0029465993866324425,0.0029465993866324425,0.04064352065324783,0.002405974730730312,0.0024059748,0.037118785,1.525879e-08,elu,128,0.0,50,200,400,0.1,mean_squared_error,0.5
213,0.0022474262449476454,0.0022474261932075024,0.03546740859746933,0.0016662613302868186,0.0016662613,0.030799177,1.0000001e-10,elu,32,0.0,50,300,100,0.001,mean_squared_error,0.1
275,0.002346787446488937,0.002346787368878722,0.036504101008176804,0.0017293270995022258,0.001729327,0.03140151,1.0000001e-10,elu,64,0.0,100,50,100,0.01,mean_squared_error,0.1
248,0.001029690481825835,0.001029690494760871,0.02357333153486252,0.0005554653521202145,0.0005554654,0.01744387,1.0000001e-09,relu,32,0.0,400,50,100,0.0001,mean_squared_error,0.1
316,0.002187307458370924,0.002187307458370924,0.03534466028213501,0.0016869967915785044,0.0016869968,0.030341487,1.0000001e-10,relu,128,0.0,100,300,200,0.001,mean_squared_error,0.1
253,0.0017722712881449196,0.0017722712364047766,0.03081703931093216,0.0011209056442864588,0.0011209057,0.024846401,1e-15,relu,32,0.0,50,50,100,0.001,mean_squared_error,0.01
267,0.0010198820382356644,0.0010198820382356644,0.02323509007692337,0.00032584237129622604,0.00032584235,0.0129004745,9.765625e-07,relu,16,0.0,200,50,300,0.001,mean_squared_error,0.5
226,0.002493457066723042,0.0024934569373726845,0.03819463774561882,0.001874571109068728,0.0018745711,0.033013932,1e-18,elu,64,0.0,100,300,400,0.001,mean_squared_error,0.001
287,0.00336642237380147,0.00336642237380147,0.043942660093307495,0.0027010029854943446,0.0027010029,0.03942622,1.0000001e-24,relu,128,0.0,50,50,400,0.1,mean_squared_error,0.001
368,0.001830085620491041,0.0018300856463611126,0.031357958912849426,0.0012175642096109666,0.0012175642,0.025452638,2.4414064e-07,relu,64,0.0,50,300,100,0.1,mean_squared_error,0.5
221,0.0009927987897147734,0.000992798712104559,0.023170284926891327,0.0004898603997460561,0.0004898604,0.016358664,1.0000001e-10,relu,16,0.0,400,100,50,0.001,mean_squared_error,0.1
209,0.0012557696447604233,0.0012557696318253875,0.025993086397647858,0.0005735900982738563,0.0005735901,0.01802228,1e-18,relu,16,0.0,300,400,400,0.1,mean_squared_error,0.001
248,0.0010022868065991336,0.0010022867936640978,0.023321082815527916,0.0005449836919913968,0.0005449837,0.017393759,1.0000001e-09,relu,32,0.0,300,100,100,0.01,mean_squared_error,0.1
246,0.0010325518410859837,0.0010325518669560552,0.023142946884036064,0.00042202467453518065,0.00042202466,0.015098282,1.0000001e-21,relu,16,0.0,400,50,300,0.0001,mean_squared_error,0.001
264,0.0011878308012253707,0.0011878308141604066,0.02392377331852913,0.00029766639037967323,0.00029766644,0.01227433,3.90625e-06,relu,32,0.0,300,400,300,0.001,mean_squared_error,0.5
245,0.003695774357765913,0.003695774357765913,0.0453973188996315,0.003016855222437055,0.0030168553,0.0414079,1e-19,relu,128,0.0,200,200,200,0.01,mean_squared_error,0.01
334,0.0013854336640280154,0.0013854337157681584,0.02762596681714058,0.0008680182574403899,0.00086801825,0.021673303,1.953125e-06,relu,64,0.0,300,200,100,0.001,mean_squared_error,0.5
233,0.001950326401533352,0.0019503264920786023,0.03330358490347862,0.0014042082100140505,0.0014042081,0.028387506,1e-15,elu,32,0.0,100,100,300,0.1,mean_squared_error,0.01
254,0.0024852300994098186,0.0024852300994098186,0.037407826632261276,0.0022060788589068382,0.0022060787,0.03547239,1e-15,elu,128,0.0,300,200,50,0.001,mean_squared_error,0.01
276,0.0017644990649488238,0.0017644991166889668,0.03156650811433792,0.0013467502871650123,0.0013467504,0.028139982,7.29e-07,elu,64,0.0,300,300,50,0.0001,mean_squared_error,0.3
297,0.003730195574462414,0.003730195574462414,0.04627230390906334,0.0029612831928044836,0.002961283,0.041210756,1.0000001e-12,relu,128,0.0,50,50,300,0.001,mean_squared_error,0.1
216,0.0014258548358662261,0.0014258547453209758,0.026860781013965607,0.00018986992649857326,0.00018986991,0.009670747,7.8125e-06,relu,16,0.0,100,300,400,0.0001,mean_squared_error,0.5
276,0.0014662975704090463,0.0014662976609542966,0.02783997170627117,0.000565041021068183,0.0005650411,0.01732765,6.561e-08,elu,16,0.0,50,400,300,0.1,mean_squared_error,0.3
238,0.0025467309686872694,0.0025467309169471264,0.03800327330827713,0.0021719588797301567,0.0021719588,0.03529989,1.0000001e-24,elu,64,0.0,300,50,100,0.1,mean_squared_error,0.001
238,0.002560376396609677,0.002560376189649105,0.038176581263542175,0.0021886308140750986,0.0021886306,0.035434846,1.0000001e-24,elu,64,0.0,300,100,200,0.001,mean_squared_error,0.001
239,0.0011164016452514464,0.0011164016323164105,0.024161171168088913,0.0005331944166160424,0.0005331944,0.016821498,1.0000001e-10,relu,32,0.0,400,200,400,0.1,mean_squared_error,0.1
303,0.001646624489997824,0.0016466244123876095,0.029724637046456337,0.0009871013466170133,0.0009871013,0.02329347,1.0000001e-10,relu,64,0.0,100,300,300,0.01,mean_squared_error,0.1
257,0.0010329005308449268,0.0010329005308449268,0.02403947524726391,0.00019571062785245455,0.00019571064,0.0099535175,3.90625e-06,relu,16,0.0,200,300,100,0.0001,mean_squared_error,0.5
323,0.002793608931824565,0.002793608931824565,0.039355285465717316,0.002208179628151553,0.0022081796,0.035201333,1.9683e-08,relu,128,0.0,100,300,50,0.01,mean_squared_error,0.3
216,0.0011887687077331874,0.0011887687724083662,0.02531300112605095,0.0006658557631623731,0.0006658557,0.018743146,1.0000001e-10,relu,32,0.0,300,400,300,0.001,mean_squared_error,0.1
285,0.001484827423054311,0.0014848274877294898,0.028559280559420586,0.0009589904463760021,0.00095899036,0.023579748,5.9049e-09,elu,32,0.0,400,200,200,0.001,mean_squared_error,0.3
305,0.0013737415170503987,0.0013737414265051484,0.027369221672415733,0.0005374961991241706,0.0005374961,0.016948316,1.9683e-08,elu,16,0.0,100,50,300,0.001,mean_squared_error,0.3
339,0.0019468443933874369,0.0019468443933874369,0.03347843512892723,0.0015075437846445593,0.0015075438,0.029679,2.4414064e-07,elu,64,0.0,400,100,100,0.001,mean_squared_error,0.5
340,0.0013581657678716713,0.0013581657549366355,0.027077246457338333,0.0007186399164302797,0.0007186399,0.019876322,4.882813e-07,elu,32,0.0,300,300,200,0.01,mean_squared_error,0.5
159,0.0027675217845373684,0.0027675218880176544,0.040419802069664,0.0023987107573663147,0.002398711,0.038245514,1e-18,relu,64,0.0,400,200,200,0.0001,mean_squared_error,0.001
322,0.0016941382653183406,0.0016941382782533765,0.031074941158294678,0.0009879733986515738,0.0009879733,0.023246422,1.0000001e-24,relu,32,0.0,50,100,50,0.1,mean_squared_error,0.001
200,0.0022879892753230203,0.0022879892494529486,0.036551617085933685,0.0015475210571237999,0.0015475211,0.029999368,1e-18,elu,32,0.0,100,300,200,0.1,mean_squared_error,0.001
334,0.0009494470561751061,0.0009494470432400703,0.022263308987021446,0.0003191563522467111,0.0003191564,0.012957777,4.882813e-07,relu,32,0.0,400,300,50,0.01,mean_squared_error,0.5
218,0.0009622164199956589,0.0009622164070606232,0.02294071763753891,0.00038126012884483695,0.0003812601,0.0142969685,1.0000001e-09,relu,16,0.0,200,200,50,0.01,mean_squared_error,0.1
243,0.0011900020245876578,0.0011900020763278008,0.026056960225105286,0.0005628668376378065,0.0005628669,0.017889546,2.1870001e-07,elu,16,0.0,300,300,100,0.0001,mean_squared_error,0.3
211,0.0015105591802340415,0.0015105592319741845,0.029097847640514374,0.00045445495295248393,0.00045445497,0.0159278,1.5625e-05,elu,16,0.0,300,50,400,0.01,mean_squared_error,0.5
469,0.0020070935133844614,0.0020070935133844614,0.03426847979426384,0.0015021905497389606,0.0015021906,0.028992852,6.103516e-08,relu,128,0.0,200,200,50,0.1,mean_squared_error,0.5
358,0.002659378107637167,0.002659378107637167,0.038673631846904755,0.0022869488872468728,0.002286949,0.036007963,2.4414064e-07,relu,128,0.0,400,100,50,0.01,mean_squared_error,0.5
245,0.0022507598106231955,0.0022507598623633385,0.03508903086185455,0.001594390752768823,0.0015943906,0.02999826,1.0000001e-09,elu,64,0.0,100,50,200,0.01,mean_squared_error,0.1
300,0.0030654147267341614,0.0030654147267341614,0.0408698171377182,0.002239447458055323,0.0022394473,0.03541178,1.0000001e-11,relu,128,0.0,100,300,300,0.0001,mean_squared_error,0.1
244,0.0024767188458806938,0.0024767189752310514,0.037393443286418915,0.002104497042838542,0.002104497,0.034385044,1.0000001e-24,relu,64,0.0,300,50,50,0.001,mean_squared_error,0.001
220,0.0019346839851803249,0.0019346839981153607,0.03316604718565941,0.001361763637187975,0.0013617636,0.027943011,1e-15,elu,32,0.0,100,200,100,0.0001,mean_squared_error,0.01
254,0.001028218707587156,0.0010282187722623348,0.023900553584098816,0.00022821130186233762,0.00022821133,0.010802406,3.90625e-06,relu,16,0.0,300,50,300,0.001,mean_squared_error,0.5
296,0.0024848622269928455,0.0024848622269928455,0.037291862070560455,0.002137237044219566,0.002137237,0.034824736,6.561e-08,elu,128,0.0,300,50,100,0.0001,mean_squared_error,0.3
220,0.002141231567495399,0.0021412314381450415,0.035085372626781464,0.00170751076320047,0.0017075108,0.0312976,1e-15,elu,64,0.0,200,100,400,0.001,mean_squared_error,0.01
286,0.0016426545205629533,0.0016426544170826674,0.030677281320095062,0.001243577606038907,0.0012435778,0.027188048,1.0000001e-24,elu,32,0.0,200,50,50,0.01,mean_squared_error,0.001
417,0.001070987122754256,0.0010709870839491487,0.023802483454346657,0.0005410097293175664,0.0005410097,0.016842227,2.4414064e-07,relu,64,0.0,400,200,200,0.0001,mean_squared_error,0.5
230,0.0016663982015517023,0.0016663982532918453,0.029857443645596504,0.0009465874582558081,0.0009465874,0.02287499,1.0000001e-10,elu,16,0.0,50,200,400,0.001,mean_squared_error,0.1
261,0.002112496851219071,0.002112496877089143,0.03485533222556114,0.0015808194556572355,0.0015808195,0.029835846,1.0000001e-24,relu,64,0.0,300,100,300,0.1,mean_squared_error,0.001
267,0.0018974814512249497,0.0018974813865497708,0.0325346440076828,0.0015638984030408559,0.0015638983,0.030180495,1e-15,elu,64,0.0,300,50,100,0.0001,mean_squared_error,0.01
249,0.0013497424467156331,0.0013497424079105258,0.02711234986782074,0.0008382925486650516,0.00083829253,0.021490902,1.0000001e-27,relu,32,0.0,300,400,200,0.1,mean_squared_error,0.001
237,0.00271486465094818,0.0027148646768182516,0.03920161724090576,0.0021285298113592225,0.0021285298,0.03475336,1e-19,elu,64,0.0,50,50,400,0.001,mean_squared_error,0.01
219,0.0024370509717199537,0.0024370509199798107,0.03611494600772858,0.0017692425906240383,0.0017692426,0.030811539,1.0000001e-10,relu,64,0.0,100,200,300,0.01,mean_squared_error,0.1
219,0.0016027898268981113,0.0016027898527681828,0.02981402538716793,0.0010933100573741758,0.0010933102,0.025318576,1.0000001e-10,elu,16,0.0,200,50,50,0.1,mean_squared_error,0.1
191,0.005180462263524532,0.005180462263524532,0.05607707053422928,0.004502084628443852,0.0045020846,0.052423757,1e-15,relu,128,0.0,50,400,50,0.1,mean_squared_error,0.001
388,0.0016461269050422641,0.001646126969717443,0.02977476455271244,0.0010964748438018319,0.0010964748,0.02500778,2.4414064e-07,elu,32,0.0,50,100,50,0.001,mean_squared_error,0.5
244,0.0009870205669560367,0.0009870205540210009,0.023246509954333305,0.0002751230922088062,0.00027512308,0.011898581,2.1870001e-07,relu,16,0.0,200,100,100,0.01,mean_squared_error,0.3
268,0.0015996694047417906,0.0015996694564819336,0.030621260404586792,0.000991624809284419,0.0009916248,0.023462908,6.561e-08,relu,32,0.0,100,50,100,0.0001,mean_squared_error,0.3
260,0.0018310024299555356,0.0018310025334358215,0.03210122883319855,0.0013243878210207152,0.0013243878,0.02782224,6.561e-08,elu,32,0.0,100,100,50,0.01,mean_squared_error,0.3
227,0.0021098850605388484,0.0021098849829286337,0.03460582718253136,0.0017513302648062832,0.0017513302,0.031785663,1e-15,elu,64,0.0,300,200,100,0.01,mean_squared_error,0.01
228,0.0012674745586183337,0.0012674746103584766,0.025871820747852325,0.0007905355897460806,0.0007905356,0.02051584,1.0000001e-10,relu,32,0.0,300,400,100,0.0001,mean_squared_error,0.1
358,0.0028161127120256424,0.0028161127120256424,0.03949296474456787,0.0020605143945884668,0.0020605144,0.033817664,9.765625e-07,relu,128,0.0,50,100,200,0.0001,mean_squared_error,0.5
257,0.0009586647566821841,0.0009586647502146661,0.022053822875022888,5.523482449294715e-05,5.523481e-05,0.0051625296,1.5625e-05,relu,16,0.0,300,400,100,0.01,mean_squared_error,0.5
196,0.0032073429320007563,0.0032073429320007563,0.043638162314891815,0.0027577380484370426,0.002757738,0.03982703,1e-15,elu,128,0.0,300,100,100,0.1,mean_squared_error,0.001
253,0.0014277862954056924,0.0014277863083407283,0.027215154841542244,0.00047055194266807765,0.00047055198,0.015982535,1.0000001e-09,relu,16,0.0,50,50,300,0.0001,mean_squared_error,0.1
275,0.0011725446545622414,0.0011725446674972773,0.024865612387657166,0.0004924283678851212,0.0004924283,0.015969481,1.9683e-08,relu,32,0.0,300,200,400,0.1,mean_squared_error,0.3
224,0.0014342358853254053,0.0014342358335852623,0.027267998084425926,0.0006759973985253256,0.00067599746,0.018801557,1.0000001e-10,relu,32,0.0,100,300,400,0.01,mean_squared_error,0.1
264,0.0018572552750507991,0.0018572552362456918,0.03266872465610504,0.0013290053868892594,0.0013290053,0.0270988,1.0000001e-24,relu,64,0.0,300,200,200,0.001,mean_squared_error,0.001
313,0.001527973993991812,0.0015279739163815975,0.02937353402376175,0.0008141669877035967,0.00081416697,0.021212406,9.765625e-07,elu,32,0.0,50,50,300,0.1,mean_squared_error,0.5
259,0.0018564544928570588,0.0018564545316621661,0.03249352425336838,0.0014858689031134304,0.0014858689,0.029396625,1.0000001e-10,elu,64,0.0,400,50,200,0.01,mean_squared_error,0.1
243,0.002727941609919071,0.002727941609919071,0.039322566241025925,0.002409828340089256,0.0024098281,0.036792487,1.0000001e-10,elu,128,0.0,400,400,300,0.01,mean_squared_error,0.1
354,0.002303636425899135,0.0023036364000290632,0.035556722432374954,0.0015754588528585581,0.0015754588,0.029243885,2.4414064e-07,relu,64,0.0,50,400,50,0.0001,mean_squared_error,0.5
200,0.0019729119311604234,0.0019729118794202805,0.03324557840824127,0.0015302968960011674,0.0015302969,0.029977528,1e-15,elu,32,0.0,300,300,100,0.0001,mean_squared_error,0.01
256,0.0028830852825194597,0.0028830852825194597,0.04052523151040077,0.002473585777611376,0.0024735855,0.037416976,2.1870001e-07,elu,128,0.0,200,100,200,0.1,mean_squared_error,0.3
259,0.0016274182384626733,0.0016274183290079236,0.030215628445148468,0.0009476243568340612,0.00094762427,0.022892544,1.0000001e-24,relu,16,0.0,50,300,50,0.0001,mean_squared_error,0.001
216,0.003210789058357477,0.003210789058357477,0.04257749766111374,0.002668889216219896,0.0026688892,0.038825374,1.0000001e-10,relu,128,0.0,400,300,100,0.0001,mean_squared_error,0.1
296,0.0014770706184208393,0.0014770706184208393,0.027775490656495094,0.0006210240048560897,0.00062102394,0.01815339,5.9049e-09,relu,32,0.0,100,100,400,0.01,mean_squared_error,0.3
248,0.0035718397703021765,0.0035718397703021765,0.04494147375226021,0.0030831973056810852,0.0030831974,0.04224849,1.0000001e-24,relu,128,0.0,100,200,50,0.001,mean_squared_error,0.001
256,0.001513930917200115,0.0015139308525249362,0.029136070981621742,0.0010537920644647526,0.0010537922,0.024834292,1e-17,elu,32,0.0,300,400,400,0.001,mean_squared_error,0.01
260,0.0033536823466420174,0.0033536823466420174,0.04299458488821983,0.002582329840361608,0.0025823296,0.038276475,1.0000001e-09,elu,128,0.0,50,100,400,0.001,mean_squared_error,0.1
